Row.names	Gene_symbol	Gene_type	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUST00000175862	Osmr	protein_coding	112.672108807142	-1.76645237770731	0.186868545278179	-9.45291448102039	0.00000000000000000000329525145336423	0.000000000000000000585090202497338
ENSMUST00000095323	1700029J07Rik	protein_coding	120.473319218089	-1.76212168127555	0.210751229011625	-8.36114545827088	0.0000000000000000621122076739308	0.00000000000000782929909351447
ENSMUST00000027237	Il18rap	protein_coding	117.529483283363	-1.75789623394976	0.375203709060976	-4.68517818853457	0.00000279716474088646	0.0000785076186595091
ENSMUST00000081828	Ccdc176	protein_coding	161.956740232687	-1.75789522373442	0.469813280738493	-3.74168908331243	0.00018278757269146	0.00313404596259718
ENSMUST00000026670	Nptx1	protein_coding	83.242506321089	-1.75683619650218	0.31207281414144	-5.62957142337279	0.0000000180657952032615	0.00000080323277623998
ENSMUST00000093196	Hmgb1	protein_coding	42.0737703533271	-1.75493847158579	0.602161607768418	-2.9143978110619	0.00356375460885	0.035450055384179
ENSMUST00000164410	Trim30b	protein_coding	30.4211736729697	-1.75446043651395	0.405169335557941	-4.33019057105582	0.0000148980354833205	0.00034927538181388
ENSMUST00000066163	A930004D18Rik	protein_coding	32.976987407039	-1.74863014216577	0.308143508083613	-5.67472653582982	0.000000013891038083273	0.000000629583023393576
ENSMUST00000067048	Dnah5	protein_coding	1919.24866879643	-1.7471618432709	0.514176605333488	-3.39798004255311	0.000678853722023025	0.00927186536575038
ENSMUST00000054351	Ndnf	protein_coding	3889.40491979355	-1.73472044167178	0.194837959805218	-8.90340077162583	0.000000000000000000541611906163774	0.0000000000000000805716835061292
ENSMUST00000125449	Nfs1	protein_coding	56.5487668635352	-1.73252247153756	0.238135524041434	-7.27536338188716	0.000000000000345489181093008	0.0000000000292561419709153
ENSMUST00000029722	Rps3a1	protein_coding	3700.96752021482	-1.7234995551343	0.167728078563987	-10.275557735414	0.000000000000000000000000908176093760116	0.00000000000000000000021321908688478
ENSMUST00000113547	Tcte1	protein_coding	54.0275020679277	-1.71926679770269	0.399415565636873	-4.30445617451412	0.0000167396424360293	0.000386956792811954
ENSMUST00000164960	Rasgef1a	protein_coding	712.235949676603	-1.71606215701358	0.107791504897557	-15.9201985225504	0.00000000000000000000000000000000000000000000000000000000458918510216977	0.00000000000000000000000000000000000000000000000000000668644269386135
ENSMUST00000161031	Phf11d	protein_coding	90.0577887599041	-1.71523425635928	0.520789306269199	-3.29352818061258	0.000989384231973231	0.0127040217945801
ENSMUST00000101410	Gm7173	protein_coding	49.6368126341678	-1.71413193974468	0.503036898195191	-3.40756701127627	0.000655448121030229	0.00900432307809082
ENSMUST00000169343	Ly6e	protein_coding	130.007415222313	-1.71304685564433	0.372090838163918	-4.60384046029555	0.00000414770249729549	0.000111365250033075
ENSMUST00000160866	Herpud1	protein_coding	48.8018506516895	-1.70903127278166	0.302358400597867	-5.65233600059504	0.000000015828179451703	0.000000710876113942396
ENSMUST00000159128	Ttc21a	protein_coding	39.8267810891326	-1.7087847786957	0.580144716351154	-2.94544573196009	0.00322489713826785	0.0327702470636949
ENSMUST00000029810	Slc39a8	protein_coding	1191.61874959338	-1.70803756421766	0.269278562818583	-6.34301351856364	0.000000000225313650873296	0.0000000134476959481462
ENSMUST00000172831	Rgs22	protein_coding	421.907448152633	-1.7071290547455	0.416009411375092	-4.10358277497304	0.0000406800811256721	0.000847082748551302
ENSMUST00000077960	H2-T22	protein_coding	182.554484533836	-1.70676490698317	0.281330213140706	-6.06676719122783	0.00000000130510523460702	0.0000000695934371495829
ENSMUST00000176192	Atpaf1	protein_coding	69.1260978375123	-1.70473996725111	0.348100621960339	-4.89726205500818	0.000000971812007128135	0.0000301828358677828
ENSMUST00000029971	1700003M02Rik	protein_coding	137.465191198037	-1.70459352292166	0.292428764959263	-5.82908977220184	0.0000000055730518549007	0.000000270399454248845
ENSMUST00000171415	Ndufb8	protein_coding	99.7470588655758	-1.70401203390618	0.211884367033593	-8.04217912705199	0.000000000000000882547524285943	0.0000000000000993628164956297
ENSMUST00000054607	Ahcy	protein_coding	79.0022929371794	-1.70365255759696	0.360765925177409	-4.72232114704066	0.00000233168111672821	0.0000665745355391827
ENSMUST00000153751	Tecpr1	protein_coding	33.7814843187733	-1.70069776413525	0.38341138625983	-4.43569968207131	0.00000917737168013054	0.000226495171488506
ENSMUST00000030401	Ndufs5	protein_coding	115.974848923472	-1.69699016191653	0.447781135678281	-3.78977591216744	0.000150783246926527	0.00266197451398656
ENSMUST00000160565	Gm4955	protein_coding	120.593746109548	-1.69475235288192	0.404874362887895	-4.18587223155737	0.0000284073117363675	0.000619657159311392
ENSMUST00000139760	Itga6	protein_coding	69.2186887404879	-1.69026516481837	0.20985206191295	-8.05455590672021	0.000000000000000797678910846067	0.0000000000000904242972208065
ENSMUST00000174536	Gm17709	processed_pseudogene	35.5381830808129	-1.69014744290141	0.425145546596135	-3.97545606777095	0.0000702445108072639	0.00137377519793535
ENSMUST00000149751	Gm11346	transcribed_processed_pseudogene	67.827688703021	-1.68717014757447	0.305184478047329	-5.52836159417262	0.0000000323235287792669	0.00000136726693391515
ENSMUST00000042529	Inpp4b	protein_coding	53.8942183294615	-1.68130778338582	0.364217219950322	-4.61622265859683	0.00000390787667733168	0.000105763067502779
ENSMUST00000008966	Acyp1	protein_coding	30.0267644838947	-1.67905776385969	0.387848854426309	-4.32915488778042	0.0000149682635755288	0.00035058999574683
ENSMUST00000161913	Gfm2	protein_coding	32.0188317985831	-1.67677958392214	0.373155717888971	-4.49351169910534	0.00000700581707080322	0.000178067812238815
ENSMUST00000035100	Ttc21a	protein_coding	117.174655454467	-1.67617142920116	0.515433316886474	-3.25196562637092	0.00114609881370806	0.0142900505296137
ENSMUST00000111072	Adam28	protein_coding	224.84406948827	-1.67485217061506	0.258743345675638	-6.47302509844893	0.000000000096059988874357	0.00000000614808750498436
ENSMUST00000165148	Ccdc62	protein_coding	62.4731412909267	-1.67240106414476	0.354623398289104	-4.71599187254235	0.00000240536036896208	0.0000685991605973767
ENSMUST00000061506	Tmtc2	protein_coding	692.648147004803	-1.67154897534974	0.132816686197795	-12.5853838339289	0.00000000000000000000000000000000000254104640700615	0.00000000000000000000000000000000133913145649224
ENSMUST00000170051	Cd36	protein_coding	1802.44744840863	-1.67009266614683	0.22559523643	-7.4030493399405	0.000000000000133092269292954	0.00000000001192246805829
ENSMUST00000105811	Ubxn10	protein_coding	122.813368965986	-1.66935447482255	0.286427006435039	-5.82820208052256	0.00000000560277090017031	0.000000271575405922345
ENSMUST00000115425	Steap2	protein_coding	108.475379326763	-1.66813282947405	0.425231065450998	-3.92288561444785	0.0000874946972085994	0.00166704319627677
ENSMUST00000143691	Tmtc2	protein_coding	109.089245035563	-1.667845596182	0.254362826440678	-6.55695495886846	0.0000000000549175914802733	0.00000000363415133466628
ENSMUST00000070918	Cmbl	protein_coding	100.259768746738	-1.66531539110005	0.246876603312644	-6.74553752261041	0.0000000000152461526933826	0.00000000108049200590098
ENSMUST00000159715	Galnt6	protein_coding	66.373416959772	-1.66419904447677	0.424031561215321	-3.9247056037692	0.000086835867010786	0.00165767829671689
ENSMUST00000139741	Tmtc2	protein_coding	45.8858526058735	-1.66193200628299	0.285490068280696	-5.82133037513923	0.00000000583810372232956	0.000000281330721981286
ENSMUST00000022744	Gdnf	protein_coding	79.0238974236274	-1.65938503538492	0.221156472194317	-7.5032171517319	0.0000000000000622702658700745	0.00000000000578124394461907
ENSMUST00000102742	Btf3l4	protein_coding	496.643995292231	-1.65880595759621	0.139003086417487	-11.933590831315	0.00000000000000000000000000000000790868656130838	0.00000000000000000000000000000310936916566742
ENSMUST00000155838	Scn3a	protein_coding	78.5564346004981	-1.65289554341773	0.304671448192305	-5.42517375101865	0.0000000578981913590869	0.00000235095131438233
ENSMUST00000017488	Vtn	protein_coding	72.9280838272593	-1.65144276907359	0.350697048661904	-4.70902956091225	0.00000248898975461495	0.0000706183129805929
ENSMUST00000154581	Hp1bp3	protein_coding	383.700109490214	-1.64487833261662	0.172452796765936	-9.53813660006426	0.00000000000000000000145421683945274	0.000000000000000000261959977428399
ENSMUST00000058902	Eml6	protein_coding	264.388529209448	-1.64190057559842	0.144384073584491	-11.3717568346457	0.00000000000000000000000000000578121007820335	0.00000000000000000000000000194822846839481
ENSMUST00000042576	1110032A03Rik	protein_coding	93.7182387518629	-1.63945246440561	0.25258607653406	-6.49066839669819	0.0000000000854563867688443	0.00000000554828111108127
ENSMUST00000051442	Pcdhb16	protein_coding	213.239129941931	-1.63836282958621	0.174030316370547	-9.41423806929011	0.00000000000000000000476525894499123	0.000000000000000000831202104285126
ENSMUST00000119405	Gm13302	unprocessed_pseudogene	75.1067951758251	-1.63817236776216	0.388641826299398	-4.21512111385603	0.0000249644179475464	0.000553080204063307
ENSMUST00000059349	Tlr1	protein_coding	83.1762369933675	-1.63801716974571	0.451506078561939	-3.62789616246774	0.000285740129538697	0.00453104818728809
ENSMUST00000089832	Gmnc	protein_coding	50.2890948743467	-1.6339856567528	0.437257617617624	-3.73689466099066	0.00018630692768989	0.00318360558258081
ENSMUST00000098552	Tmod2	protein_coding	1248.13122967649	-1.63335800875493	0.145979775800292	-11.1889335341181	0.0000000000000000000000000000461956321556774	0.0000000000000000000000000147641240369545
ENSMUST00000173975	H2-Q4	protein_coding	364.612692355316	-1.63329979892423	0.260108283756491	-6.27930712292616	0.00000000034008520297985	0.000000019890366924694
ENSMUST00000106040	Ifitm1	protein_coding	68.6306223417145	-1.63328162734465	0.576820856288931	-2.8315231835628	0.00463268750340871	0.0434647866560342
ENSMUST00000028118	Prkcq	protein_coding	40.0436326986377	-1.63143223402745	0.462770927857107	-3.52535592843292	0.000422914147874912	0.00624823174990379
ENSMUST00000020971	Rnf144a	protein_coding	1027.85284193075	-1.62749342292274	0.359232065655684	-4.5304792598405	0.00000588500321640979	0.000151839213195056
ENSMUST00000052904	Ccdc169	protein_coding	44.8036285290655	-1.62505742015942	0.29240130208699	-5.55762716704989	0.0000000273466736503428	0.00000117697612449234
ENSMUST00000099696	Cd82	protein_coding	47.8603934539439	-1.62312135646306	0.579941689719236	-2.79876647124446	0.00512982229250349	0.0470113670154758
ENSMUST00000064656	Zfp365	protein_coding	100.888893789055	-1.62298112238569	0.368396340271316	-4.4055299821665	0.0000105525554340446	0.000256042837488149
ENSMUST00000112959	Prdm8	protein_coding	34.7591436897889	-1.62120330838271	0.380974749143309	-4.25540882178748	0.0000208667387281083	0.000470503642746031
ENSMUST00000111976	Cfh	protein_coding	1085.47766798476	-1.62092106869698	0.247209417239535	-6.55687427605714	0.0000000000549473000457234	0.00000000363415133466628
ENSMUST00000160273	Egflam	protein_coding	37.5832834203072	-1.62008932016147	0.426411454532913	-3.79935694254765	0.000145072024252459	0.00257030684457021
ENSMUST00000155148	Socs2	protein_coding	43.114436973539	-1.61767227484668	0.305920385733177	-5.28788649036814	0.000000123737719431141	0.00000473337385728173
ENSMUST00000159966	Tbce	protein_coding	54.1896654442898	-1.61445042164575	0.274617657187942	-5.87890246453039	0.00000000412995617576579	0.000000205411414693861
ENSMUST00000128221	Txnip	protein_coding	38.956203446997	-1.61350146210628	0.496587945771183	-3.24917565125463	0.00115739985608154	0.0143913840538573
ENSMUST00000156187	Efcab6	protein_coding	88.8894925519166	-1.61140172215189	0.512261242396109	-3.14566394797806	0.00165710289250444	0.0191783999072252
ENSMUST00000100287	Abca8a	protein_coding	627.272606735591	-1.60920305660679	0.18210819856593	-8.83652174519863	0.000000000000000000987447707806735	0.000000000000000143449221552287
ENSMUST00000093786	Rassf1	protein_coding	84.3354684695569	-1.60775686865578	0.295064358165466	-5.44883454800117	0.0000000507009500232763	0.00000208433498942163
ENSMUST00000031707	Aass	protein_coding	105.708538841311	-1.60767078808747	0.268093556564379	-5.99667820700274	0.00000000201394580974193	0.000000104467903165441
ENSMUST00000108325	Cp	protein_coding	498.720590781165	-1.60410056950903	0.510357931177079	-3.14308933302822	0.00167174811453655	0.0193177182407071
ENSMUST00000035266	Igtp	protein_coding	329.515871169113	-1.59824901077892	0.36418081058839	-4.38861401894489	0.0000114075323301249	0.000274190362236647
ENSMUST00000164539	Spag17	protein_coding	392.499410551965	-1.59806703997075	0.377028712721671	-4.23858180040114	0.0000224936224193276	0.000504431447446199
ENSMUST00000076622	Stmnd1	protein_coding	89.1115940537773	-1.59721268052933	0.370303607347036	-4.31325174489179	0.0000160870760772496	0.000373615365548426
ENSMUST00000168793	Lrtm2	protein_coding	49.4451964996982	-1.59715476334647	0.432012746041884	-3.6970084285236	0.000218155102068392	0.00362163788413673
ENSMUST00000034566	Dixdc1	protein_coding	308.883840162316	-1.59651186464571	0.566292451076393	-2.81923564690136	0.00481381639809503	0.0447572891758317
ENSMUST00000164219	Steap2	protein_coding	202.496530536052	-1.59548480460579	0.357658484906131	-4.46091696950662	0.00000816097068992524	0.000204258083614382
ENSMUST00000029553	Ubap2l	protein_coding	76.3836140816095	-1.59531139641308	0.258470544620101	-6.17212069080391	0.00000000067380032818489	0.0000000372946599526515
ENSMUST00000160611	Phkb	protein_coding	37.8737325169643	-1.59377176284886	0.283564197442851	-5.62049714745834	0.0000000190408735670633	0.000000842937260737426
ENSMUST00000035155	Rab6b	protein_coding	383.654294969781	-1.59250951328565	0.09460229612636	-16.8337300308075	0.00000000000000000000000000000000000000000000000000000000000000138120073963841	0.00000000000000000000000000000000000000000000000000000000000228073074134026
ENSMUST00000023807	Igfbp6	protein_coding	137.37577885313	-1.59121637888306	0.565489159639061	-2.81387600762975	0.00489481043496992	0.045311182256158
ENSMUST00000078257	D130040H23Rik	protein_coding	30.1971996940487	-1.58618785319901	0.460941235734537	-3.44119321559793	0.000579154809487072	0.00812522541840005
ENSMUST00000023105	Endou	protein_coding	53.2088509443223	-1.58424666718332	0.253163205204474	-6.25780774857766	0.000000000390426691639704	0.0000000223853674194996
ENSMUST00000165232	Cd36	protein_coding	1829.09215119484	-1.58413812948508	0.225317009613695	-7.03070812186384	0.00000000000205487962713411	0.000000000160054444919763
ENSMUST00000030164	Vcp	protein_coding	1962.75066363665	-1.58310923219668	0.0833299736754891	-18.9980767108095	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000176909350904321	0.0000000000000000000000000000000000000000000000000000000000000000000000000000486874190283236
ENSMUST00000112248	Mospd2	protein_coding	81.7349564257354	-1.57969506015116	0.260849557583556	-6.05596219823047	0.00000000139580780494095	0.0000000737945859564189
ENSMUST00000124396	Hdc	protein_coding	35.7115706148295	-1.57964782583648	0.556793804092739	-2.83704275123969	0.00455335146973126	0.0428626343259352
ENSMUST00000084949	Impad1	protein_coding	1603.66534786011	-1.57804561245023	0.134146876011232	-11.7635658717696	0.0000000000000000000000000000000601395871561112	0.0000000000000000000000000000222327975264137
ENSMUST00000033173	Polr3e	protein_coding	102.513192095659	-1.57715894599563	0.264144907566827	-5.97080958525245	0.00000000236079148409186	0.000000121190558071443
ENSMUST00000112370	Mfsd4	protein_coding	98.0403805067571	-1.57639949891938	0.331249442121031	-4.75894989837719	0.00000194602727764772	0.0000567072348706547
ENSMUST00000009814	Tex11	protein_coding	63.4695396187759	-1.57584161879306	0.5130374171204	-3.07159198570352	0.00212920548457622	0.0233872685798086
ENSMUST00000176467	Gm4070	protein_coding	633.805995553489	-1.57267623023368	0.382158372133865	-4.11524735531056	0.0000386764425145049	0.000811500893385659
ENSMUST00000120482	Gm13574	processed_pseudogene	44.707939824304	-1.57092365293428	0.259721236008443	-6.04849906413973	0.00000000146201471302806	0.0000000770481753765788
ENSMUST00000176994	Gm4070	protein_coding	86.4883828141268	-1.56882849863874	0.319869462340948	-4.90458978846357	0.000000936227885603329	0.0000293165973432476
ENSMUST00000027289	Vwa3b	protein_coding	47.9019426376754	-1.56495679783811	0.550438024213811	-2.84311172011297	0.00446754073293494	0.0422837280909688
ENSMUST00000179936	Epn2	protein_coding	130.46170246336	-1.56480841709721	0.362928274079989	-4.3116189309415	0.000016206356446311	0.000375681088272043
ENSMUST00000101340	Pttg1	protein_coding	51.0411138882671	-1.56351370690046	0.481865898868229	-3.24470710746025	0.00117571485409428	0.0145682146161812
ENSMUST00000142759	Fmo3	protein_coding	67.1493372060557	-1.56294673923934	0.383750540210107	-4.07281964576158	0.0000464473909232549	0.000948886929724452
ENSMUST00000152588	Nfib	protein_coding	39.5426840785895	-1.55843439165413	0.28239081075473	-5.5187149592049	0.000000034148757346778	0.00000143726520088759
ENSMUST00000085835	Map4k1	protein_coding	47.4570178584733	-1.55684082242706	0.411367548151793	-3.78454943619567	0.00015398729743297	0.00271198480738587
ENSMUST00000029717	Cd1d1	protein_coding	47.7692077311795	-1.55649108858754	0.310868060030199	-5.00691865364469	0.000000553082870765498	0.0000181568053359717
ENSMUST00000139526	Txndc16	protein_coding	131.757322307129	-1.55561456790005	0.385702089776669	-4.03320233188467	0.0000550218655260581	0.0011017272329951
ENSMUST00000154849	Abca8a	protein_coding	50.8145355830443	-1.55502785241024	0.397422477570131	-3.91278284489037	0.0000912385754011512	0.00172774332883113
ENSMUST00000139045	Metap1d	protein_coding	151.606814476773	-1.55385978728791	0.137012812119248	-11.34098164437	0.00000000000000000000000000000822169924972267	0.00000000000000000000000000273346669417961
ENSMUST00000179990	Ndufa12	protein_coding	117.264517662759	-1.55191350842788	0.295516503244089	-5.25152907330538	0.000000150841717962435	0.00000564034436033643
ENSMUST00000142648	Cfap44	protein_coding	78.4529482372589	-1.54677350154529	0.517317117588076	-2.98999095324146	0.00278985709777539	0.0291078224325184
ENSMUST00000122816	Mbd4	protein_coding	32.8412805502104	-1.54629621870079	0.391711984500716	-3.94753359581717	0.0000789604405190976	0.00152615774578036
ENSMUST00000056728	Saxo2	protein_coding	184.937514303981	-1.54545997278265	0.375291397586523	-4.11802663935655	0.0000382130531730518	0.000803820903646132
ENSMUST00000068421	Terf2	protein_coding	60.2794635011389	-1.54275838742894	0.430599363474781	-3.58281622847614	0.000339909746057432	0.00523746469679411
ENSMUST00000150169	Psd3	protein_coding	170.008573499529	-1.54093065896704	0.198643405637128	-7.75727064296281	0.00000000000000867766174609576	0.000000000000879087950057447
ENSMUST00000079945	Phex	protein_coding	184.637623700284	-1.53894064931373	0.373176444977866	-4.1238954656021	0.0000372518009826379	0.000786942310054548
ENSMUST00000139159	Ctsc	protein_coding	42.4319997085936	-1.53180829173285	0.275579424458208	-5.55850022092327	0.0000000272102614200855	0.00000117212341758973
ENSMUST00000160158	Agmo	protein_coding	37.5003078893041	-1.53043067368774	0.351354615094263	-4.35580068665713	0.0000132581377423748	0.000314400013155463
ENSMUST00000105507	Ppil6	protein_coding	100.453753324365	-1.52989329668738	0.448989689377797	-3.40741298270676	0.000655818159879655	0.00900690878960864
ENSMUST00000110381	Lrp2bp	protein_coding	31.3569335155836	-1.52945463620181	0.413475325355355	-3.69902275277816	0.000216431200291728	0.00359904961398175
ENSMUST00000090277	Efcab1	protein_coding	188.272131942939	-1.52665885192003	0.357396963060594	-4.2716055526784	0.0000194070629605134	0.000442017050546168
ENSMUST00000121527	Gm13081	processed_pseudogene	48.724762715214	-1.52586949581653	0.313015450336996	-4.87474178726245	0.00000108950868625271	0.000033460682764778
ENSMUST00000042290	Itih2	protein_coding	77.6846366334839	-1.5254554375279	0.415333319510065	-3.67284628001279	0.000239863786274389	0.00391640482678336
ENSMUST00000008052	Hmgcll1	protein_coding	127.789416999102	-1.52541228044712	0.187010049735174	-8.15684655775059	0.000000000000000343884812248594	0.0000000000000399891216647203
ENSMUST00000025092	Tmem178	protein_coding	104.989768944885	-1.51437881761311	0.168818282136917	-8.97046693310684	0.00000000000000000029526007352969	0.0000000000000000455657119081427
ENSMUST00000037526	Tanc1	protein_coding	287.707393326546	-1.51377604764368	0.271193879513874	-5.58189606032845	0.0000000237910550869709	0.00000103382569026172
ENSMUST00000102553	Hmgn2	protein_coding	511.567969705718	-1.51311512880189	0.153317024408946	-9.86919185677596	0.0000000000000000000000566189188210988	0.0000000000000000000116866166689983
ENSMUST00000132215	Gm14085	protein_coding	37.2712796175309	-1.51264181963082	0.29950090185901	-5.05054178548981	0.000000440558722847636	0.0000147561852687128
ENSMUST00000074582	Adam15	protein_coding	98.2881550995323	-1.51190911077272	0.442912265106904	-3.41356342978625	0.000641192309227035	0.0088526712972377
ENSMUST00000064129	Ttc39a	protein_coding	137.958287469318	-1.51166719122578	0.300589996818659	-5.02900032344636	0.000000493043559851222	0.0000163702358364007
ENSMUST00000141878	Tor1aip1	protein_coding	65.5683053753592	-1.51001953374206	0.407656896504861	-3.70414323095857	0.000212106394183154	0.00353782038890407
ENSMUST00000035105	Rpsa	protein_coding	103.596593500524	-1.51000891202041	0.236571978923118	-6.38287306423189	0.000000000173795964366057	0.0000000105638091813077
ENSMUST00000154933	Siglech	protein_coding	38.3652184710346	-1.50804273801032	0.348757356274841	-4.32404567495889	0.0000153193557612783	0.000357967097029343
ENSMUST00000171171	Wdr4	protein_coding	53.4143175197133	-1.50386105671178	0.392962990947455	-3.82697885387601	0.000129725654330173	0.00234025836278518
ENSMUST00000098669	Ceacam1	protein_coding	157.899641533793	-1.5032922993544	0.28001275417491	-5.36865652346454	0.0000000793253289275759	0.00000311133661473813
ENSMUST00000113856	Kcnj15	protein_coding	373.07497375281	-1.50061319051784	0.332432716408693	-4.51403582273467	0.00000636054660695057	0.000163005048016098
ENSMUST00000139950	Ccdc108	protein_coding	145.957713361008	-1.49967505492932	0.36539810160279	-4.10422234913402	0.0000405677154338051	0.000845098186358216
ENSMUST00000113900	Slc4a5	protein_coding	185.153756055777	-1.49748870309935	0.32815600035934	-4.56334396280902	0.00000503452309080358	0.000132378028063815
ENSMUST00000032218	Lrrc23	protein_coding	133.323313516615	-1.49251356554421	0.398894932302492	-3.74162077449607	0.000182837273041016	0.00313404596259718
ENSMUST00000165673	Ccdc37	protein_coding	72.6072381970119	-1.49219775038408	0.405095550987063	-3.68356983123652	0.000229990240074785	0.00378406943182606
ENSMUST00000030453	Mmachc	protein_coding	285.3609709232	-1.4921475881847	0.149772744002808	-9.96274454420573	0.000000000000000000000022185211402898	0.0000000000000000000047576233873453
ENSMUST00000063816	D630039A03Rik	protein_coding	81.6735188325361	-1.48836697511369	0.304753278595173	-4.88384237234343	0.00000104038255906266	0.0000321312164656148
ENSMUST00000129100	Gfra1	protein_coding	96.469381260665	-1.48820478001061	0.380185509322982	-3.9144174186458	0.0000906227460648263	0.00171739464214207
ENSMUST00000115388	Adam22	protein_coding	122.722104947688	-1.48656512072711	0.473440471308149	-3.13991982269626	0.00168994079314477	0.0194850908900033
ENSMUST00000113940	Spag16	protein_coding	236.306327381645	-1.48600135064386	0.410621818865477	-3.61890499328454	0.000295852220178176	0.00466452173239545
ENSMUST00000078170	Dynlrb2	protein_coding	181.579960321253	-1.48449873567678	0.388770340057922	-3.81844647782444	0.000134294712217425	0.00240777830395468
ENSMUST00000127665	Mtus1	protein_coding	111.355344119442	-1.48429577367	0.23069733538693	-6.43395282906285	0.000000000124327457684531	0.00000000783579338266703
ENSMUST00000115329	Pot1a	protein_coding	45.9223480342436	-1.48237034245278	0.287348325759556	-5.15879234213175	0.00000024854778866539	0.00000883888036963825
ENSMUST00000042360	Capsl	protein_coding	107.32111672169	-1.48152454534024	0.326335450641412	-4.53988232791843	0.0000056285631689863	0.000145878140013879
ENSMUST00000132113	Scube2	protein_coding	94.6354918479305	-1.48146075323354	0.503586811739968	-2.94181801170463	0.00326291622260874	0.033070265269314
ENSMUST00000027232	Ptp4a1	protein_coding	560.639555599789	-1.48094406813826	0.0848007908350036	-17.4638002022849	0.0000000000000000000000000000000000000000000000000000000000000000000270324697802363	0.0000000000000000000000000000000000000000000000000000000000000000495975736286425
ENSMUST00000013559	Igf2bp1	protein_coding	31.3679450253404	-1.48069877761757	0.386139815804609	-3.83461823156518	0.000125759469680167	0.00227866591405124
ENSMUST00000171951	Serpinb6a	protein_coding	40.1857266360792	-1.47993298023322	0.36882669885085	-4.01254297707904	0.0000600681385801865	0.00118788640678055
ENSMUST00000097697	Catip	protein_coding	48.3794172400628	-1.47898970328351	0.464578164096604	-3.18351101619138	0.00145500576659322	0.0173389645574922
ENSMUST00000170904	Trf	protein_coding	314.018633639028	-1.47251208417664	0.395837702132866	-3.71998947104434	0.000199231083407884	0.00336121183674161
ENSMUST00000077916	Mlf1	protein_coding	130.02286371501	-1.47059724403568	0.443708202425355	-3.31433414121542	0.00091861659968227	0.0119785283272072
ENSMUST00000097014	Tuba1a	protein_coding	2664.000559974	-1.46856514265454	0.170752115828177	-8.60056776182095	0.00000000000000000793226973707356	0.00000000000000105916112731846
ENSMUST00000022600	Mtrf1	protein_coding	45.1496793913694	-1.46834767847627	0.289384852898494	-5.07403087538696	0.000000389475818985236	0.0000132240254426941
ENSMUST00000065289	Clec12a	protein_coding	63.7389117459949	-1.46680938498759	0.334953376493971	-4.37914494351721	0.0000119145870290995	0.000285684807477025
ENSMUST00000114840	Thy1	protein_coding	46.4511088883174	-1.46543346342826	0.493796968509601	-2.96768420399844	0.0030005243292482	0.0308666977683009
ENSMUST00000178438	Gm21119	protein_coding	57.6307590313711	-1.46400312081202	0.31631945687684	-4.62824239541495	0.00000368782221746641	0.000100387780274473
ENSMUST00000098713	BC030870	lincRNA	47.0245272689851	-1.46254239227366	0.261969905136107	-5.58286415194827	0.0000000236589545482233	0.0000010298921708347
ENSMUST00000138037	Irf9	protein_coding	344.040192615175	-1.46172550642754	0.52129652832445	-2.8040192616011	0.00504698898584504	0.046419929517414
ENSMUST00000093902	Rnf213	protein_coding	4453.98004074579	-1.45983432247338	0.478895448965084	-3.0483361778195	0.00230112341108902	0.0249001860066684
ENSMUST00000137528	Gapvd1	protein_coding	116.219918354287	-1.4572860281561	0.413983647956606	-3.52015359869686	0.000431296954535847	0.00635313367047184
ENSMUST00000144100	Nfat5	protein_coding	40.6041066051124	-1.45671283721034	0.368855934709041	-3.94927314470191	0.0000783888617652723	0.0015162934143413
ENSMUST00000106103	Zzz3	protein_coding	36.9048727754469	-1.4562044869637	0.480921190023018	-3.02794827338344	0.00246220229017241	0.0263212294023654
ENSMUST00000123035	Eml1	protein_coding	86.7550014938412	-1.45487570196704	0.436550312977561	-3.33266443458448	0.000860186225115425	0.0113118941385102
ENSMUST00000022433	Dnah12	protein_coding	875.279256867393	-1.45355383229686	0.381255676633855	-3.81254344887514	0.00013754404053645	0.00245714269026133
ENSMUST00000023670	Clic6	protein_coding	288.166248124681	-1.45218257747912	0.41396203292577	-3.50800909739354	0.000451473610818872	0.0065934845910216
ENSMUST00000048050	Tmem45b	protein_coding	31.9557995808875	-1.45020558483096	0.361920655766321	-4.00697103557224	0.0000615024019190314	0.00121479505034489
ENSMUST00000102813	1700019L03Rik	protein_coding	42.6174476476858	-1.45004401049036	0.461369415926204	-3.14291316336906	0.00167275456297777	0.0193203347029127
ENSMUST00000066308	Cfap58	protein_coding	74.2038221028088	-1.44976011497672	0.323559464732351	-4.48066050602463	0.00000744123950656698	0.000188073531977712
ENSMUST00000075072	Gpr65	protein_coding	46.4279062461856	-1.44787795306807	0.313016578931312	-4.62556315071666	0.00000373581955779133	0.000101461090599708
ENSMUST00000124595	Nfx1	protein_coding	43.1380667842055	-1.44731693360158	0.300149296856293	-4.82199008546914	0.00000142133011963069	0.0000426467907124561
ENSMUST00000106033	Rnh1	protein_coding	174.048633978967	-1.44594494601891	0.245191965777699	-5.89719545431542	0.00000000369731810110195	0.000000185382332077316
ENSMUST00000056097	Themis	protein_coding	42.2608078897931	-1.44537136092431	0.415984377124332	-3.47458087468585	0.000511652102386444	0.0073227247851409
